source,condition_tag,section,resource_type,content,url,collection
MedlinePlus,ocd,How is obsessive-compulsive disorder (OCD) diagnosed?,condition_info,"The first step is to talk with your health care provider about your symptoms. It's important to check whether a physical problem is causing your symptoms. So your provider will do a physical exam and will ask you about your medical history. If your symptoms do not seem to be caused by a physical problem, your provider may do an OCD test or may refer you to a mental health specialist for further evaluation or treatment. Obsessive-compulsive disorder (OCD) can sometimes be hard to diagnose. Its symptoms are like those of other mental disorders, such as anxiety disorders. It is also possible to have both OCD and another mental disorder. Not everyone who has obsessions or compulsions has OCD. Your symptoms would usually be considered OCD when you: Can't control your thoughts or behaviors, even when you know that they are excessive Spend at least 1 hour a day on these thoughts or behaviors Don't get pleasure when performing the behaviors. But doing them may briefly give you relief from the anxiety. Have significant problems in your daily life because of these thoughts or behaviors",https://medlineplus.gov/obsessivecompulsivedisorder.html,clinical_guidelines
MedlinePlus,ocd,What are the treatments for obsessive-compulsive disorder (OCD)?,condition_info,"The main treatments for obsessive-compulsive disorder (OCD) are cognitive behavioral therapy, medicines, or both: Cognitive behavioral therapy (CBT) is a type of psychotherapy. It teaches you different ways of thinking, behaving, and reacting to your obsessions and compulsions. Exposure and Response Prevention (ERP) s a specific type of CBT. ERP involves gradually exposing you to your fears or obsessions. You learn healthy ways to deal with the anxiety they cause. Exposure and Response Prevention (ERP) s a specific type of CBT. ERP involves gradually exposing you to your fears or obsessions. You learn healthy ways to deal with the anxiety they cause. Medicines for OCD include certain types of antidepressants. If those don't work for you, your provider may suggest taking some other type of psychiatric medicine. If you have severe OCD that does not get better with these treatments, your provider may suggest a treatment called repetitive transcranial magnetic stimulation (rTMS). It is a brain stimulation procedure that uses magnetic waves. It can target specific brain areas associated with OCD.",https://medlineplus.gov/obsessivecompulsivedisorder.html,clinical_guidelines
MedlinePlus,ocd,Start Here,condition_info,Obsessive-Compulsive Disorder (OCD) (National Institute of Mental Health) Obsessive-Compulsive Disorder: When Unwanted Thoughts or Repetitive Behaviors Take Over (National Institute of Mental Health) Also in Spanish When Unwanted Thoughts Intrude: Understanding Obsessive-Compulsive Disorder (National Institutes of Health) Also in Spanish,https://medlineplus.gov/obsessivecompulsivedisorder.html,clinical_guidelines
MedlinePlus,ocd,Children,condition_info,Obsessive-Compulsive Disorder (OCD) (For Parents) (Nemours Foundation) Also in Spanish PANS (Pediatric Acute-onset Neuropsychiatric Syndrome) and PANDAS (Pediatric Autoimmune Neuropsychiatric Disorders Associated with Streptococcal Infections): Questions and Answers (National Institute of Mental Health) Also in Spanish,https://medlineplus.gov/obsessivecompulsivedisorder.html,clinical_guidelines
MedlinePlus,adhd,What is attention deficit hyperactivity disorder (ADHD)?,condition_info,ADHD is a neurodevelopmental disorder. It is usually first diagnosed in childhood and often lasts into adulthood. But some people don't get diagnosed with ADHD until they are adults. ADHD involves:,https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,What are the types of attention deficit hyperactivity disorder (ADHD)?,condition_info,"Mostly Inattentive ADHD. People with this type of ADHD have trouble paying attention and are easily distracted. It's hard for them to organize or finish tasks. They may have trouble following instructions or conversations. Mostly Hyperactive-Impulsive ADHD. People with this type of ADHD have symptoms of both hyperactivity and impulsivity: With hyperactivity, people feel a need to always be moving. They have trouble sitting still and may fidget and/or talk too much. With impulsivity, people have trouble controlling their actions and words. They tend to act on sudden ideas or feelings without thinking about the possible results. They may interrupt others a lot or have trouble waiting their turn. With hyperactivity, people feel a need to always be moving. They have trouble sitting still and may fidget and/or talk too much. With impulsivity, people have trouble controlling their actions and words. They tend to act on sudden ideas or feelings without thinking about the possible results. They may interrupt others a lot or have trouble waiting their turn. Combined ADHD. People with this type of ADHD have a mix of inattentive and hyperactive-impulsive symptoms. Combined ADHD is the most common type. It's normal to sometimes have trouble paying attention or sitting still, especially for children. But people with ADHD have more severe symptoms that can sometimes cause serious problems, for example, failing grades for a child or a job loss for an adult. The symptoms are ongoing and may affect family and social life, too.",https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,What causes attention deficit hyperactivity disorder (ADHD)?,condition_info,"The exact cause of ADHD is unknown. ADHD probably results from a combination of factors, such as genetics and your environment. Researchers are looking at possible environmental factors that might raise the risk of developing ADHD. These factors include brain injuries, nutrition, and social environments.",https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,What are the symptoms of attention deficit hyperactivity disorder (ADHD)?,condition_info,"The symptoms of ADHD depend on the type of ADHD a person has: People with symptoms of attention problems may often: Miss details or make careless mistakes in schoolwork, at work, or in other activities Have trouble staying focused on play activities or work tasks Not seem to listen when spoken to directly Find it hard to follow instructions or finish tasks, or may start but get easily sidetracked Have trouble being organized, keeping belongings in order, and managing time Avoid doing tasks that require long periods of mental effort Lose important items, such as books, wallets, keys, eyeglasses, and cellphones Get up when staying seated is expected, such as at school or work Run around or climb when it's not appropriate (children) or feel restless (teens and adults) Interrupt others for example during conversations or games People with combined ADHD show a mix of inattention and hyperactivity-impulsivity symptoms",https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,How is attention deficit hyperactivity disorder (ADHD) diagnosed?,condition_info,"There is no single test to diagnose ADHD. One step of the process for diagnosing ADHD involves having a physical exam, including vision tests, hearing tests (for children and adults), and other tests to rule out other problems with symptoms like ADHD. Other problems with similar symptoms include anxiety, depression, sleep problems, and certain types of learning disabilities. The process also involves a thorough medical history and family history. And it usually includes using standardized ADHD symptom checklists, questionnaires, and/or interview questions. These tools have rating scales (scoring systems) that help the provider see if a person's symptoms and history fit a diagnosis of ADHD. To make a diagnosis of ADHD, the provider needs to have found all of these things: Several symptoms of ADHD that began before age 12. Several symptoms of inattention and/or hyperactivity-impulsivity that have lasted for at least 6 months and cause serious problems: For children up to age 16, there must be at least 6 ongoing symptoms. For people 17 and older, there must be at least 5 ongoing symptoms. Symptoms that happen in 2 or more settings, for example, at home and at work or school. Symptoms that clearly get in the way of functioning well at school, work, and/or in social situations. Symptoms aren't caused by another mental health disorder.",https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,What are the treatments for attention deficit hyperactivity disorder (ADHD)?,condition_info,"Although there is no cure for ADHD, treatments may help reduce symptoms and improve functioning. ADHD is commonly treated with: Education or training for parents to give them the skills and strategies to help their child. This is especially important for younger children. Good treatment plans will include close monitoring, follow-ups, and making changes, if needed, along the way. Having a healthy lifestyle, such as healthy eating and regular exercise, may also help manage symptoms. For school-aged children, school support is important. This could include classroom-based behavioral interventions such as behavior management plans or teaching your child organizational and study skills. It may also include accommodations such as specific seating in the classroom, reduced classwork, or extended time on tests and exams.",https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,Treatments and Therapies,condition_info,Behavior Therapy for Children with ADHD (American Academy of Pediatrics) Also in Spanish Treating and Dealing with ADHD (Food and Drug Administration) Also in Spanish Treatment of ADHD (Centers for Disease Control and Prevention) Also in Spanish,https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,Related Issues,condition_info,ADHD and Substance Abuse: The Link Parents Need to Know (American Academy of Pediatrics) Also in Spanish Allergies and Hyperactivity (American Academy of Pediatrics) Also in Spanish Other Concerns and Conditions with ADHD (Centers for Disease Control and Prevention) Also in Spanish,https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,Find an Expert,condition_info,Child and Adolescent Psychiatrist Finder (American Academy of Child and Adolescent Psychiatry) FindTreatment.gov (Substance Abuse and Mental Health Services Administration) Also in Spanish National Institute of Mental Health Also in Spanish,https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,Adults,condition_info,ADHD in Adults: 4 Things to Know (National Institute of Mental Health) Adult Attention-Deficit / Hyperactivity Disorder (ADHD) (Mayo Foundation for Medical Education and Research) Also in Spanish Relationships and Social Skills (Children and Adults with Attention-Deficit/Hyperactivity Disorder),https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,adhd,Patient Handouts,condition_info,ADHD: Attention Deficit/Hyperactivity Fact Sheet (Centers for Disease Control and Prevention) - PDF Attention deficit hyperactivity disorder (Medical Encyclopedia) Also in Spanish Medicines for ADHD (Medical Encyclopedia) Also in Spanish,https://medlineplus.gov/attentiondeficithyperactivitydisorder.html,clinical_guidelines
MedlinePlus,schizophrenia,Summary,condition_info,"Schizophrenia is a serious brain illness. People who have it may hear voices that aren't there. They may think other people are trying to hurt them. Sometimes they don't make sense when they talk. The disorder makes it hard for them to keep a job or take care of themselves. Symptoms of schizophrenia usually start between ages 16 and 30. Men often develop symptoms at a younger age than women. People usually do not get schizophrenia after age 45. There are three types of symptoms: Psychotic symptoms distort a person's thinking. These include hallucinations (hearing or seeing things that are not there), delusions (beliefs that are not true), trouble organizing thoughts, and strange movements. ""Negative"" symptoms make it difficult to show emotions and to function normally. A person may seem depressed and withdrawn. Cognitive symptoms affect the thought process. These include trouble using information, making decisions, and paying attention. No one is sure what causes schizophrenia. Your genes, environment, and brain chemistry may play a role. There is no cure. Medicine can help control many of the symptoms. You may need to try different medicines to see which works best. You should stay on your medicine for as long as your doctor recommends. Additional treatments can help you deal with your illness from day to day. These include therapy, family education, rehabilitation, and skills training.",https://medlineplus.gov/schizophrenia.html,clinical_guidelines
MedlinePlus,eating_disorder,What are eating disorders?,condition_info,"Eating disorders are serious mental health disorders. They involve severe problems with your thoughts about food and your eating behaviors. You may eat much less or much more than you need. Eating disorders are medical conditions; they are not a lifestyle choice. They affect your body's ability to get proper nutrition. This can lead to health issues, such as heart and kidney problems, or sometimes even death. But there are treatments that can help.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,What are the types of eating disorders?,condition_info,"Binge-eating, which is out-of-control eating. People with binge-eating disorder keep eating even after they are full. They often eat until they feel very uncomfortable. Afterward, they usually have feelings of guilt, shame, and distress. Eating too much too often can lead to weight gain and obesity. Binge-eating disorder is the most common eating disorder in the U.S. Bulimia nervosa. People with bulimia nervosa also have periods of binge-eating. But afterwards, they purge, by making themselves throw up or using laxatives. They may also over-exercise or fast. People with bulimia nervosa may be slightly underweight, normal weight, or overweight. Anorexia nervosa. People with anorexia nervosa avoid food, severely restrict food, or eat very small quantities of only certain foods. They may see themselves as overweight, even when they are dangerously underweight. Anorexia nervosa is the least common of the three eating disorders, but it is often the most serious. It has the highest death rate of any mental disorder.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,What causes eating disorders?,condition_info,"The exact cause of eating disorders is unknown. Researchers believe that eating disorders are caused by a complex interaction of factors. These include genetic, biological, behavioral, psychological, and social factors.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,Who is at risk for eating disorders?,condition_info,"Anyone can develop an eating disorder, but they are more common in women. Eating disorders frequently appear during the teen years or young adulthood. But people can also develop them during childhood or later in life.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,What are the symptoms of eating disorders?,condition_info,"The symptoms of eating disorders vary, depending on the disorder: Eating unusually large amounts of food in a specific amount of time, such as a 2-hour period Eating even when you're full or not hungry Eating alone or in secret to avoid embarrassment Feeling distressed, ashamed, or guilty about your eating The symptoms of bulimia nervosa include the same symptoms as binge-eating, plus trying to get rid of the food or weight after binging by: Purging, making yourself throw up or using laxatives or enemas to speed up the movement of food through your body Over time, bulimia nervosa can cause health problems such as: Swollen salivary glands in the neck and jaw area Worn tooth enamel and increasingly sensitive and decaying teeth. This is caused by the exposure to stomach acid every time you throw up. Electrolyte imbalance, which could be too low or too high levels of sodium, calcium, potassium and other minerals. This can lead to a stroke or heart attack. Eating very little, to the point of starving yourself Distorted body image - seeing yourself as overweight even when you are severely underweight Over time, anorexia nervosa can cause health problems such as: Growth of fine hair all over the body Feeling cold all the time because of a drop in internal body temperature Damage to the structure and function of the heart Anorexia nervosa can be fatal. Some people with this disorder die of complications from starvation, and others die of suicide. Some people with eating disorders may also have other mental disorders (such as depression or anxiety) or problems with substance use.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,How is eating disorders diagnosed?,condition_info,"Because eating disorders can be so serious, it is important to seek help if you or a loved one thinks that you might have a problem. Your health care provider may use many tools to make a diagnosis: A medical history, which includes asking about your symptoms. It is important to be honest about your eating and exercise behaviors so your provider can help you. Blood or urine tests to rule out other possible causes of your symptoms Other tests to see whether you have any other health problems caused by the eating disorder. These can include kidney function tests and an electrocardiogram (EKG or ECG).",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,What are the treatments for eating disorders?,condition_info,"Treatment plans for eating disorders are tailored to individual needs. You will likely have a team of providers helping you, including doctors, nutritionists, nurses, and therapists. The treatments may include: Individual, group, and/or family psychotherapy. Individual therapy may include cognitive behavioral approaches, which help you to identify and change negative and unhelpful thoughts. It also helps you build coping skills and change behavioral patterns. Medical care and monitoring, including care for the complications that eating disorders can cause Nutrition counseling. Doctors, nurses, and counselors will help you eat healthy to reach and maintain a healthy weight. Medicines, such as antidepressants, antipsychotics, or mood stabilizers, may help treat some eating disorders. The medicines can also help with the depression and anxiety symptoms that often go along with eating disorders. Some people with serious eating disorders may need to be in a hospital or in a residential treatment program. Residential treatment programs combine housing and treatment services.",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,Start Here,condition_info,Eating Disorders: About More than Food (National Institute of Mental Health) Also in Spanish Let's Talk about Eating Disorders (National Institute of Mental Health) - PDF When Food Consumes You: Taking Eating to Extremes (National Institutes of Health) Also in Spanish,https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,Specifics,condition_info,"Anorexia Nervosa (Department of Health and Human Services, Office on Women's Health) Also in Spanish Avoidant/Restrictive Food Intake Disorder (ARFID) (Merck & Co., Inc.) Also in Spanish Binge Eating Disorder (Department of Health and Human Services, Office on Women's Health) Also in Spanish Binge Eating Disorder (National Institute of Diabetes and Digestive and Kidney Diseases) Bulimia Nervosa (Department of Health and Human Services, Office on Women's Health) Eating Disorders and Diabetes (National Eating Disorders Association)",https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,Find an Expert,condition_info,Child and Adolescent Psychiatrist Finder (American Academy of Child and Adolescent Psychiatry) Find a Nutrition Expert (Academy of Nutrition and Dietetics) FindTreatment.gov (Substance Abuse and Mental Health Services Administration) Also in Spanish Help for Mental Illnesses (National Institute of Mental Health) Also in Spanish National Institute of Mental Health Also in Spanish,https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,eating_disorder,Patient Handouts,condition_info,Binge eating disorder (Medical Encyclopedia) Also in Spanish Break the bonds of emotional eating (Medical Encyclopedia) Also in Spanish What Are Common Types of Eating Disorders? (National Institute of Mental Health) - PDF,https://medlineplus.gov/eatingdisorders.html,clinical_guidelines
MedlinePlus,stress,What is stress?,condition_info,"Stress is how your brain and body respond to a challenge or demand. When you are stressed, your body releases certain hormones. Hormones are chemicals that travel in your bloodstream and control how different parts of your body work. The hormones that are released when you are stressed make you alert and ready to act. They can raise your blood pressure, heart rate, and blood glucose (blood sugar) levels. This response is sometimes called a ""fight or flight"" response. Everyone gets stressed from time to time. There are different types of stress. It can be short-term or long-term. It can be caused by something that happens once or something that keeps happening. Not all stress is bad. In fact, it can help you survive in a dangerous situation. For example, one kind of stress is the jolt you may feel when a car pulls out in front of you while you are driving. This jolt of hormones helps you quickly hit the brakes to avoid an accident. A little short-term stress can sometimes be helpful. For example, the stress of having a deadline for school or your job may push you to get your work done on time. Once you finish it, that stress goes away. But stress that lasts a long time can harm your health.",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,What causes long-term stress?,condition_info,"Long-term stress, or chronic stress, lasts for weeks, months, or longer. As you go about your life, your body is acting as if you're being threatened. Routine stress from the demands of work, school, family needs, money problems, and other daily pressures that don't stop. Stress from sudden, difficult changes in your life, such as divorce, illness, losing your job, or other unhappy life events that often have a long impact. Traumatic stress, which may happen when you're in danger of serious harm or death. Examples include being in a bad accident, a war, a flood, earthquake, or other frightening event. This type of stress can cause a long-lasting problem called post-traumatic stress disorder (PTSD).",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,How can long term-stress harm my health?,condition_info,"People respond to stress in different ways. If you're stressed for a long time you may notice that you are: Getting sick more often than usual because stress weakens your body's ability to fight germs When stress keeps going, your body acts as if you're always in danger. That's a lot of strain that may play a part in developing serious health problems, including: It's possible to get used to the symptoms of stress and not even realize there's a problem. So when there's a lot of stress in your life, it's important to pay attention to how it affects you so you can do something about it.",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,How can I manage long-term stress?,condition_info,"Simple things that improve your mental health may be helpful in managing long-term stress, such as: Get regular exercise. A 30-minute daily walk can help you feel better and help keep your immune system strong, so you don't get sick. Try relaxing activities. You could look for an app or wellness program that uses breathing, meditation, or muscle relaxation exercises. Decide what you need to do now and what can wait. And focus on what you got done each day, not on what you weren't able to do.",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,When should I ask my health care provider for help with stress?,condition_info,"Get help if you're having severe symptoms for 2 weeks or more, including: Changes in your eating that cause unwanted changes in your weight Troubles getting out of bed because of your mood Not being able to do your usual daily activities Always get help right away if stress is causing you to: Use drugs or alcohol more often than usual Your health care provider may refer you to a mental health professional such as a psychologist or social worker.",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Start Here,condition_info,I'm So Stressed Out! Facts about Stress and Anxiety (National Institute of Mental Health) Also in Spanish Manage Stress (Office of Disease Prevention and Health Promotion) Also in Spanish Stress Management: Chronic Stress Puts Your Health at Risk (Mayo Foundation for Medical Education and Research),https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Treatments and Therapies,condition_info,"5 Things To Know About Relaxation Techniques for Stress (National Center for Complementary and Integrative Health) Dr. Richard Davidson on Reducing Stress (National Institutes of Health) Meditation: A Simple, Fast Way to Reduce Stress (Mayo Foundation for Medical Education and Research) Also in Spanish Relaxation Techniques: What You Need to Know (National Center for Complementary and Integrative Health)",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Living With,condition_info,Feeling Stressed? Ways to Improve Your Well-Being (National Institutes of Health) Also in Spanish Managing Your Stress in Tough Economic Times (American Psychological Association) Positive thinking: Stop negative self-talk to reduce stress (Mayo Foundation for Medical Education and Research) Also in Spanish Stress Management: Being Assertive (Mayo Foundation for Medical Education and Research) Also in Spanish Stress Management: Stress Relief (Mayo Foundation for Medical Education and Research) Also in Spanish Stress Relievers: Tips to Tame Stress (Mayo Foundation for Medical Education and Research),https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Related Issues,condition_info,Coping with Stress at Work (American Psychological Association) Also in Spanish Job Burnout: How to Spot It and Take Action (Mayo Foundation for Medical Education and Research) Also in Spanish Stress and Cancer (National Cancer Institute) Also in Spanish Stress and High Blood Pressure: What's the Connection? (Mayo Foundation for Medical Education and Research) Also in Spanish,https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Children,condition_info,"About Adverse Childhood Experiences (Centers for Disease Control and Prevention) Buffering Childhood Stress: Safe, Secure Relationships For Better Health (National Institutes of Health) Also in Spanish Childhood Stress: How Parents Can Help (Nemours Foundation) Also in Spanish Helping Children Handle Stress (American Academy of Pediatrics) Stand Up to Stress! (National Institute of Mental Health) - PDF Also in Spanish",https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,stress,Patient Handouts,condition_info,Help your teen cope with stress (Medical Encyclopedia) Also in Spanish Learn to manage stress (Medical Encyclopedia) Also in Spanish Overcoming job stress (Medical Encyclopedia) Also in Spanish Relaxation techniques for stress (Medical Encyclopedia) Also in Spanish Stress and your health (Medical Encyclopedia) Also in Spanish Stress and your heart (Medical Encyclopedia) Also in Spanish,https://medlineplus.gov/stress.html,clinical_guidelines
MedlinePlus,crisis,What is suicide?,crisis,"Suicide is the taking of one's own life. It is a death that happens when someone harms themselves because they want to end their life. A suicide attempt is when someone harms themselves to try to end their life, but they do not die. Suicide is a major public health problem and a leading cause of death in the United States. Both suicide and suicide attempts can have lasting harmful effects: People who survive a suicide attempt may have serious injuries that can affect their long-term health. They may also have depression or other mental health concerns. When people die by suicide, it affects their family, friends, and community. They may feel grief, shock, anger, and guilt. Some may develop post-traumatic stress disorder (PTSD), depression, or anxiety. They may also be at risk for suicidal thoughts.",https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,Who is at risk for suicide?,crisis,"Suicide does not discriminate. It can touch anyone, anywhere, at any time. But there are certain factors that can contribute to the risk of suicide, including: Family history of an alcohol or drug use disorder Family violence, including intimate partner violence, child abuse, or sexual abuse Being in or having recently gotten out of prison or jail Being exposed to others' suicidal behavior, such as a family member, peer, or celebrity Stressful life event, such as a job loss, financial problems, loss of a loved one, a breakup of a relationship, etc. Being between the ages of 15 and 24 years or over age 60",https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,What are the warning signs for suicide?,crisis,"Talking about wanting to die or wanting to kill oneself Making a plan or looking for a way to kill oneself, such as searching online Feeling empty, hopeless, trapped, or like there's no reason to live Withdrawing from family or friends or feeling isolated Saying good-bye to loved ones, putting affairs in order Some people may tell others about their suicidal thoughts. But others may try to hide them. This can make some of the signs harder to spot.",https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,What should I do if I need help or know someone who does?,crisis,"If you or someone you know has the warning signs for suicide, get help right away, especially if there is a change in behavior. If it is an emergency, dial 911. Otherwise there are five steps that you can take: Ask the person if they're thinking about killing themselves. Keep them safe. Find out whether they have a plan for suicide and keep them away from things that they can use to kill themselves. Be there with them. Listen carefully and find out what they are thinking and feeling. Help them connect to resources that can help them, such as through: Calling or texting the 988 Suicide & Crisis Lifeline at 988. Chatting through Lifeline Chat. For veterans, reaching the Veterans Crisis Line by: Calling 988 and then pressing 1. Texting to 838255. Chatting with them. Calling or texting the 988 Suicide & Crisis Lifeline at 988. For veterans, reaching the Veterans Crisis Line by: Calling 988 and then pressing 1. Texting to 838255. Chatting with them. Stay connected. Staying in touch after a crisis can make a difference.",https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,Start Here,crisis,988 Suicide and Crisis Lifeline (Substance Abuse and Mental Health Services Administration) Also in Spanish A Journey toward Health and Hope: Your Handbook for Recovery after a Suicide Attempt (Substance Abuse and Mental Health Services Administration) - PDF Are You Thinking about Suicide? How to Stay Safe and Find Treatment (Mayo Foundation for Medical Education and Research) Also in Spanish Frequently Asked Questions about Suicide (National Institute of Mental Health) Also in Spanish Suicide and Suicidal Thoughts (Mayo Foundation for Medical Education and Research) Also in Spanish,https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,Diagnosis and Tests,crisis,Suicide Risk Screening (National Library of Medicine) Also in Spanish Suicide: What to Do When Someone Is Thinking about Suicide (Mayo Foundation for Medical Education and Research) Also in Spanish,https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,Prevention and Risk Factors,crisis,"5 Action Steps to Help Someone Having Thoughts of Suicide (National Institute of Mental Health) Also in Spanish 988 Suicide and Crisis Lifeline (Substance Abuse and Mental Health Services Administration) Learning Center (University of Oklahoma Health Sciences Center) Suicide Prevention (Department of Health and Human Services, Office on Women's Health) Also in Spanish Suicide Prevention (Centers for Disease Control and Prevention) Suicide Prevention (National Institute of Mental Health) Also in Spanish Suicide Prevention Information (Depression and Bipolar Support Alliance) Warning Signs of Suicide (National Institute of Mental Health) Also in Spanish",https://medlineplus.gov/suicide.html,clinical_guidelines
MedlinePlus,crisis,Teenagers,crisis,About Teen Suicide (Nemours Foundation) Also in Spanish How Can I Get Help in a Crisis? (Nemours Foundation) Also in Spanish My Friend Is Talking about Suicide: What Should I Do? (Nemours Foundation) Also in Spanish Teen Suicide: Understanding the Risk and Getting Help (National Institutes of Health) Also in Spanish,https://medlineplus.gov/suicide.html,clinical_guidelines
