source,condition_tag,section,resource_type,content,url,collection,country,phone
findahelpline.com,crisis,Helpline: Rett UK Helpline,helpline,Rett UK Helpline is a mental health helpline in United Kingdom. Phone: 01582 798911. Website: http://www.rettuk.org. Topics covered: mental health.,http://www.rettuk.org,helplines_crisis,United Kingdom,01582 798911
findahelpline.com,crisis,Helpline: Alcoholics Anonymous Helpline,helpline,Alcoholics Anonymous Helpline is a mental health helpline in United Kingdom. Phone: 0800 9177 650. Website: https://www.alcoholics-anonymous.org.uk. Topics covered: mental health.,https://www.alcoholics-anonymous.org.uk,helplines_crisis,United Kingdom,0800 9177 650
findahelpline.com,crisis,Helpline: National Gambling Helpline,helpline,National Gambling Helpline is a mental health helpline in United Kingdom. Phone: 0808 8020 133. Website: https://www.gambleaware.org/. Topics covered: mental health.,https://www.gambleaware.org/,helplines_crisis,United Kingdom,0808 8020 133
findahelpline.com,crisis,Helpline: Combat Stress Helpline,helpline,Combat Stress Helpline is a mental health helpline in United Kingdom. Phone: 0800 138 1619. Website: https://www.combatstress.org.uk. Topics covered: mental health.,https://www.combatstress.org.uk,helplines_crisis,United Kingdom,0800 138 1619
findahelpline.com,crisis,Helpline: Hourglass (Safer Ageing). 24/7 Helpline,helpline,Hourglass (Safer Ageing). 24/7 Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 8141. Website: http://www.wearehourglass.org. Topics covered: mental health.,http://www.wearehourglass.org,helplines_crisis,United Kingdom,0808 808 8141
findahelpline.com,crisis,Helpline: The Silver Line Helpline,helpline,The Silver Line Helpline is a mental health helpline in United Kingdom. Phone: 0800 470 8090. Website: https://www.ageuk.org.uk/services/silverline/. Topics covered: mental health.,https://www.ageuk.org.uk/services/silverline/,helplines_crisis,United Kingdom,0800 470 8090
findahelpline.com,crisis,Helpline: Runaway Helpline,helpline,Runaway Helpline is a mental health helpline in United Kingdom. Phone: 116 000. Website: https://www.runawayhelpline.org.uk. Topics covered: mental health.,https://www.runawayhelpline.org.uk,helplines_crisis,United Kingdom,116 000
findahelpline.com,crisis,Helpline: SIFT UK,helpline,SIFT UK is a mental health helpline in United Kingdom. Phone: 0808 800 8088. Website: https://www.sift.org.uk. Topics covered: mental health.,https://www.sift.org.uk,helplines_crisis,United Kingdom,0808 800 8088
findahelpline.com,crisis,Helpline: SANEline,helpline,SANEline is a mental health helpline in United Kingdom. Phone: 0300 304 7000. Website: https://www.sane.org.uk/how-we-help/emotional-support. Topics covered: mental health.,https://www.sane.org.uk/how-we-help/emotional-support,helplines_crisis,United Kingdom,0300 304 7000
findahelpline.com,crisis,Helpline: The National Bullying Helpline,helpline,The National Bullying Helpline is a mental health helpline in United Kingdom. Phone: 0300 323 0169. Website: https://www.nationalbullyinghelpline.co.uk. Topics covered: mental health.,https://www.nationalbullyinghelpline.co.uk,helplines_crisis,United Kingdom,0300 323 0169
findahelpline.com,crisis,Helpline: NSPCC Helpline,helpline,NSPCC Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 5000. Website: https://www.nspcc.org.uk. Topics covered: mental health.,https://www.nspcc.org.uk,helplines_crisis,United Kingdom,0808 800 5000
findahelpline.com,crisis,"Helpline: Information, Advice and Support Line",helpline,"Information, Advice and Support Line is a mental health helpline in United Kingdom. Phone: 0808 801 0818. Website: https://www.thesurvivorstrust.org. Topics covered: mental health.",https://www.thesurvivorstrust.org,helplines_crisis,United Kingdom,0808 801 0818
findahelpline.com,crisis,Helpline: Sarcoma UK Support Line,helpline,Sarcoma UK Support Line is a mental health helpline in United Kingdom. Phone: 0808 801 0401. Website: http://sarcoma.org.uk. Topics covered: mental health.,http://sarcoma.org.uk,helplines_crisis,United Kingdom,0808 801 0401
findahelpline.com,crisis,Helpline: Nacoa (National Association for Children of Alcoholics),helpline,Nacoa (National Association for Children of Alcoholics) is a mental health helpline in United Kingdom. Phone: 0800 358 3456. Website: http://www.nacoa.org.uk. Topics covered: mental health.,http://www.nacoa.org.uk,helplines_crisis,United Kingdom,0800 358 3456
findahelpline.com,crisis,Helpline: Family Lives Helpline,helpline,Family Lives Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 2222. Website: https://www.familylives.org.uk. Topics covered: mental health.,https://www.familylives.org.uk,helplines_crisis,United Kingdom,0808 800 2222
findahelpline.com,crisis,Helpline: Mind Out LGBTQ+ Helpline,helpline,Mind Out LGBTQ+ Helpline is a mental health helpline in United Kingdom. Website: https://mindout.org.uk/get-support/mindout-online/. Topics covered: mental health.,https://mindout.org.uk/get-support/mindout-online/,helplines_crisis,United Kingdom,
findahelpline.com,crisis,Helpline: GriefChat,helpline,GriefChat is a mental health helpline in United Kingdom. Website: https://www.griefchat.co.uk. Topics covered: mental health.,https://www.griefchat.co.uk,helplines_crisis,United Kingdom,
findahelpline.com,crisis,Helpline: Macmillan Support Line,helpline,Macmillan Support Line is a mental health helpline in United Kingdom. Phone: 0808 808 00 00. Website: https://www.macmillan.org.uk/. Topics covered: mental health.,https://www.macmillan.org.uk/,helplines_crisis,United Kingdom,0808 808 00 00
findahelpline.com,crisis,Helpline: Blue Cross Pet Loss Support,helpline,Blue Cross Pet Loss Support is a mental health helpline in United Kingdom. Phone: 0800 096 6606. Website: http://www.bluecross.org.uk. Topics covered: mental health.,http://www.bluecross.org.uk,helplines_crisis,United Kingdom,0800 096 6606
findahelpline.com,crisis,Helpline: Sands Bereavement Support Helpline,helpline,Sands Bereavement Support Helpline is a mental health helpline in United Kingdom. Phone: 0808 164 3332. Website: https://www.sands.org.uk. Topics covered: mental health.,https://www.sands.org.uk,helplines_crisis,United Kingdom,0808 164 3332
findahelpline.com,crisis,Helpline: MS Helpline,helpline,MS Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 8000. Website: https://www.mssociety.org.uk. Topics covered: mental health.,https://www.mssociety.org.uk,helplines_crisis,United Kingdom,0808 800 8000
findahelpline.com,crisis,Helpline: Miscarriage UK - Pregnancy Loss Helpline,helpline,Miscarriage UK - Pregnancy Loss Helpline is a mental health helpline in United Kingdom. Phone: 0303 003 6464. Website: https://www.miscarriageuk.org. Topics covered: mental health.,https://www.miscarriageuk.org,helplines_crisis,United Kingdom,0303 003 6464
findahelpline.com,crisis,Helpline: Stop It Now,helpline,Stop It Now is a mental health helpline in United Kingdom. Phone: 0808 1000 900. Website: https://www.stopitnow.org.uk/. Topics covered: mental health.,https://www.stopitnow.org.uk/,helplines_crisis,United Kingdom,0808 1000 900
findahelpline.com,crisis,Helpline: Marie Curie Support Line,helpline,Marie Curie Support Line is a mental health helpline in United Kingdom. Phone: 0800 090 2309. Website: https://www.mariecurie.org.uk. Topics covered: mental health.,https://www.mariecurie.org.uk,helplines_crisis,United Kingdom,0800 090 2309
findahelpline.com,crisis,Helpline: Modern Slavery & Exploitation Helpline (Unseen UK),helpline,Modern Slavery & Exploitation Helpline (Unseen UK) is a mental health helpline in United Kingdom. Phone: 08000 121 700. Website: https://www.modernslaveryhelpline.org/. Topics covered: mental health.,https://www.modernslaveryhelpline.org/,helplines_crisis,United Kingdom,08000 121 700
findahelpline.com,crisis,Helpline: SurvivorsUK National Male & Non-binary Survivors Helpline,helpline,SurvivorsUK National Male & Non-binary Survivors Helpline is a mental health helpline in United Kingdom. Phone: 0808 801 0332. Website: https://www.survivorsuk.org/male-nonbinary-survivor-helpline/#section-1. Topics covered: mental health.,https://www.survivorsuk.org/male-nonbinary-survivor-helpline/#section-1,helplines_crisis,United Kingdom,0808 801 0332
findahelpline.com,crisis,Helpline: Forced Marriage Unit,helpline,Forced Marriage Unit is a mental health helpline in United Kingdom. Phone: 020 7008 0151. Website: https://www.gov.uk/stop-forced-marriage. Topics covered: mental health.,https://www.gov.uk/stop-forced-marriage,helplines_crisis,United Kingdom,020 7008 0151
findahelpline.com,crisis,Helpline: NSPCC FGM Helpline,helpline,NSPCC FGM Helpline is a mental health helpline in United Kingdom. Phone: 0800 028 3550. Website: https://www.nspcc.org.uk/keeping-children-safe/types-of-abuse/female-genital-mutilation-fgm/#support. Topics covered: mental health.,https://www.nspcc.org.uk/keeping-children-safe/types-of-abuse/female-genital-mutilation-fgm/#support,helplines_crisis,United Kingdom,0800 028 3550
findahelpline.com,crisis,Helpline: No Panic Youth Helpline,helpline,No Panic Youth Helpline is a mental health helpline in United Kingdom. Phone: 0300 772 9844. Website: https://www.nopanic.org.uk. Topics covered: mental health.,https://www.nopanic.org.uk,helplines_crisis,United Kingdom,0300 772 9844
findahelpline.com,crisis,Helpline: OCD Action Helpline,helpline,OCD Action Helpline is a mental health helpline in United Kingdom. Phone: 0300 636 5478. Website: https://www.ocdaction.org.uk. Topics covered: mental health.,https://www.ocdaction.org.uk,helplines_crisis,United Kingdom,0300 636 5478
findahelpline.com,crisis,Helpline: LGBT Foundation Helpline,helpline,LGBT Foundation Helpline is a mental health helpline in United Kingdom. Phone: 0345 330 3030. Website: https://lgbt.foundation/contact-support/. Topics covered: mental health.,https://lgbt.foundation/contact-support/,helplines_crisis,United Kingdom,0345 330 3030
findahelpline.com,crisis,Helpline: MS-UK Helpline,helpline,MS-UK Helpline is a mental health helpline in United Kingdom. Phone: 0800 783 0518. Website: https://www.ms-uk.org. Topics covered: mental health.,https://www.ms-uk.org,helplines_crisis,United Kingdom,0800 783 0518
findahelpline.com,crisis,Helpline: Eating Disorders Support Helpline,helpline,Eating Disorders Support Helpline is a mental health helpline in United Kingdom. Phone: 01494 793223. Website: http://www.eatingdisorderssupport.co.uk/. Topics covered: mental health.,http://www.eatingdisorderssupport.co.uk/,helplines_crisis,United Kingdom,01494 793223
findahelpline.com,crisis,Helpline: RNIB Helpline,helpline,RNIB Helpline is a mental health helpline in United Kingdom. Phone: 0303 123 9999. Website: http://www.rnib.org.uk. Topics covered: mental health.,http://www.rnib.org.uk,helplines_crisis,United Kingdom,0303 123 9999
findahelpline.com,crisis,Helpline: Child Death Helpline,helpline,Child Death Helpline is a mental health helpline in United Kingdom. Phone: 0800 282 986. Website: https://www.childdeathhelpline.org.uk/. Topics covered: mental health.,https://www.childdeathhelpline.org.uk/,helplines_crisis,United Kingdom,0800 282 986
findahelpline.com,crisis,Helpline: Fertility Network UK Support Line,helpline,Fertility Network UK Support Line is a mental health helpline in United Kingdom. Phone: 01424732361. Website: https://fertilitynetworkuk.org/access-support/support-line/. Topics covered: mental health.,https://fertilitynetworkuk.org/access-support/support-line/,helplines_crisis,United Kingdom,01424732361
findahelpline.com,crisis,Helpline: Pandas Foundation Helpline - Perinatal Support,helpline,Pandas Foundation Helpline - Perinatal Support is a mental health helpline in United Kingdom. Website: https://pandasfoundation.org.uk/. Topics covered: mental health.,https://pandasfoundation.org.uk/,helplines_crisis,United Kingdom,
findahelpline.com,crisis,Helpline: Al-Anon Family Groups Helpline UK,helpline,Al-Anon Family Groups Helpline UK is a mental health helpline in United Kingdom. Phone: 0800 0086 811. Website: https://www.al-anonuk.org.uk. Topics covered: mental health.,https://www.al-anonuk.org.uk,helplines_crisis,United Kingdom,0800 0086 811
findahelpline.com,crisis,Helpline: Carers UK Helpline,helpline,Carers UK Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 7777. Website: https://www.carersuk.org. Topics covered: mental health.,https://www.carersuk.org,helplines_crisis,United Kingdom,0808 808 7777
findahelpline.com,crisis,Helpline: Blood Cancer UK Support Line,helpline,Blood Cancer UK Support Line is a mental health helpline in United Kingdom. Phone: 0808 208 0888. Website: https://bloodcancer.org.uk. Topics covered: mental health.,https://bloodcancer.org.uk,helplines_crisis,United Kingdom,0808 208 0888
findahelpline.com,crisis,Helpline: Abortion Recovery Care & Helpline,helpline,Abortion Recovery Care & Helpline is a mental health helpline in United Kingdom. Phone: 0345 603 8501. Website: https://www.archtrust.org.uk. Topics covered: mental health.,https://www.archtrust.org.uk,helplines_crisis,United Kingdom,0345 603 8501
findahelpline.com,crisis,Helpline: Addiction Family Support Helpline,helpline,Addiction Family Support Helpline is a mental health helpline in United Kingdom. Phone: 0300 888 3853. Website: https://addictionfamilysupport.org.uk/. Topics covered: mental health.,https://addictionfamilysupport.org.uk/,helplines_crisis,United Kingdom,0300 888 3853
findahelpline.com,crisis,Helpline: National Sexual Health Helpline,helpline,National Sexual Health Helpline is a mental health helpline in United Kingdom. Phone: 0300 123 7123. Website: https://www.nhs.uk/live-well/sexual-health/where-can-i-get-sexual-health-advice-now/. Topics covered: mental health.,https://www.nhs.uk/live-well/sexual-health/where-can-i-get-sexual-health-advice-now/,helplines_crisis,United Kingdom,0300 123 7123
findahelpline.com,crisis,Helpline: Respect Men's Advice Line,helpline,Respect Men's Advice Line is a mental health helpline in United Kingdom. Phone: 0808 8010327. Website: https://mensadviceline.org.uk/. Topics covered: mental health.,https://mensadviceline.org.uk/,helplines_crisis,United Kingdom,0808 8010327
findahelpline.com,crisis,Helpline: Respect Phoneline,helpline,Respect Phoneline is a mental health helpline in United Kingdom. Phone: 0808 802 4040. Website: https://respectphoneline.org.uk. Topics covered: mental health.,https://respectphoneline.org.uk,helplines_crisis,United Kingdom,0808 802 4040
findahelpline.com,crisis,Helpline: Jewish Women's Aid Domestic Abuse and Sexual Violence Helpline,helpline,Jewish Women's Aid Domestic Abuse and Sexual Violence Helpline is a mental health helpline in United Kingdom. Phone: 0808 801 0500. Website: https://www.jwa.org.uk. Topics covered: mental health.,https://www.jwa.org.uk,helplines_crisis,United Kingdom,0808 801 0500
findahelpline.com,crisis,Helpline: National Helpline for LGBT+ Victims and Survivors of Abuse and Violence,helpline,National Helpline for LGBT+ Victims and Survivors of Abuse and Violence is a mental health helpline in United Kingdom. Phone: 0800 999 5428. Website: https://www.galop.org.uk. Topics covered: mental health.,https://www.galop.org.uk,helplines_crisis,United Kingdom,0800 999 5428
findahelpline.com,crisis,Helpline: Switchboard LGBT Helpline,helpline,Switchboard LGBT Helpline is a mental health helpline in United Kingdom. Phone: 0800 0119 100. Website: https://switchboard.lgbt. Topics covered: mental health.,https://switchboard.lgbt,helplines_crisis,United Kingdom,0800 0119 100
findahelpline.com,crisis,Helpline: THT Direct Helpline,helpline,THT Direct Helpline is a mental health helpline in United Kingdom. Phone: 0808 802 1221. Website: https://www.tht.org.uk. Topics covered: mental health.,https://www.tht.org.uk,helplines_crisis,United Kingdom,0808 802 1221
findahelpline.com,crisis,Helpline: Shore Live Chat,helpline,Shore Live Chat is a mental health helpline in United Kingdom. Website: https://shorespace.org.uk/. Topics covered: mental health.,https://shorespace.org.uk/,helplines_crisis,United Kingdom,
findahelpline.com,crisis,Helpline: Revenge Porn Helpline,helpline,Revenge Porn Helpline is a mental health helpline in United Kingdom. Phone: 0345 6000 459. Website: https://revengepornhelpline.org.uk. Topics covered: mental health.,https://revengepornhelpline.org.uk,helplines_crisis,United Kingdom,0345 6000 459
findahelpline.com,crisis,Helpline: Mankind Initiative,helpline,Mankind Initiative is a mental health helpline in United Kingdom. Phone: 01823 334244. Website: https://www.mankind.org.uk. Topics covered: mental health.,https://www.mankind.org.uk,helplines_crisis,United Kingdom,01823 334244
findahelpline.com,crisis,Helpline: OPOKA Helpline,helpline,OPOKA Helpline is a mental health helpline in United Kingdom. Phone: 0300 3651700. Website: https://www.opoka.org.uk/. Topics covered: mental health.,https://www.opoka.org.uk/,helplines_crisis,United Kingdom,0300 3651700
findahelpline.com,crisis,Helpline: NAPAC Support Service,helpline,NAPAC Support Service is a mental health helpline in United Kingdom. Phone: 0808 801 0331. Website: http://napac.org.uk. Topics covered: mental health.,http://napac.org.uk,helplines_crisis,United Kingdom,0808 801 0331
findahelpline.com,crisis,Helpline: The Men Standing Up Helpline,helpline,The Men Standing Up Helpline is a mental health helpline in United Kingdom. Phone: 0300 303 0167. Website: http://www.bradfordcyrenians.org.uk. Topics covered: mental health.,http://www.bradfordcyrenians.org.uk,helplines_crisis,United Kingdom,0300 303 0167
findahelpline.com,crisis,Helpline: The Compassionate Friends,helpline,The Compassionate Friends is a mental health helpline in United Kingdom. Phone: 0345 123 2304. Website: https://www.tcf.org.uk. Topics covered: mental health.,https://www.tcf.org.uk,helplines_crisis,United Kingdom,0345 123 2304
findahelpline.com,crisis,Helpline: NCT Support Line,helpline,NCT Support Line is a mental health helpline in United Kingdom. Phone: 0300 330 0700. Website: https://www.nct.org.uk/about-us/contact-us#no-back. Topics covered: mental health.,https://www.nct.org.uk/about-us/contact-us#no-back,helplines_crisis,United Kingdom,0300 330 0700
findahelpline.com,crisis,Helpline: Survivors of Bereavement by Suicide Support Line,helpline,Survivors of Bereavement by Suicide Support Line is a mental health helpline in United Kingdom. Phone: 0300 111 5065. Website: https://uksobs.com. Topics covered: mental health.,https://uksobs.com,helplines_crisis,United Kingdom,0300 111 5065
findahelpline.com,crisis,Helpline: Brain and Spine Helpline,helpline,Brain and Spine Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 1000. Website: https://www.brainandspine.org.uk. Topics covered: mental health.,https://www.brainandspine.org.uk,helplines_crisis,United Kingdom,0808 808 1000
findahelpline.com,crisis,Helpline: Grief Encounter Support line,helpline,Grief Encounter Support line is a mental health helpline in United Kingdom. Phone: 0808 802 0111. Website: https://www.griefencounter.org.uk. Topics covered: mental health.,https://www.griefencounter.org.uk,helplines_crisis,United Kingdom,0808 802 0111
findahelpline.com,crisis,Helpline: Narcotics Anonymous,helpline,Narcotics Anonymous is a mental health helpline in United Kingdom. Phone: 0300 999 1212. Website: https://ukna.org. Topics covered: mental health.,https://ukna.org,helplines_crisis,United Kingdom,0300 999 1212
findahelpline.com,crisis,Helpline: Dementia Support Line,helpline,Dementia Support Line is a mental health helpline in United Kingdom. Phone: 0333 150 3456. Website: https://www.alzheimers.org.uk. Topics covered: mental health.,https://www.alzheimers.org.uk,helplines_crisis,United Kingdom,0333 150 3456
findahelpline.com,crisis,Helpline: Child Bereavement UK Helpline,helpline,Child Bereavement UK Helpline is a mental health helpline in United Kingdom. Phone: 0800 028 8840. Website: https://www.childbereavementuk.org/about-our-helpline. Topics covered: mental health.,https://www.childbereavementuk.org/about-our-helpline,helplines_crisis,United Kingdom,0800 028 8840
findahelpline.com,crisis,Helpline: FamilyLine,helpline,FamilyLine is a mental health helpline in United Kingdom. Phone: 0808 802 6666. Website: https://www.family-action.org.uk/what-we-do/children-families/familyline/. Topics covered: mental health.,https://www.family-action.org.uk/what-we-do/children-families/familyline/,helplines_crisis,United Kingdom,0808 802 6666
findahelpline.com,crisis,Helpline: Mermaids Support Line,helpline,Mermaids Support Line is a mental health helpline in United Kingdom. Phone: 0808 801 0400. Website: https://mermaidsuk.org.uk. Topics covered: mental health.,https://mermaidsuk.org.uk,helplines_crisis,United Kingdom,0808 801 0400
findahelpline.com,crisis,Helpline: Steps Helpline,helpline,Steps Helpline is a mental health helpline in United Kingdom. Phone: 01925 750271. Website: https://www.stepsworldwide.org. Topics covered: mental health.,https://www.stepsworldwide.org,helplines_crisis,United Kingdom,01925 750271
findahelpline.com,crisis,Helpline: Premier Lifeline,helpline,Premier Lifeline is a mental health helpline in United Kingdom. Phone: 0300 111 0101. Website: http://www.premierlifeline.org.uk. Topics covered: mental health.,http://www.premierlifeline.org.uk,helplines_crisis,United Kingdom,0300 111 0101
findahelpline.com,crisis,Helpline: Towards Healing (United Kingdom),helpline,Towards Healing (United Kingdom) is a mental health helpline in United Kingdom. Phone: 0800 1026172. Website: https://towardshealing.ie/. Topics covered: mental health.,https://towardshealing.ie/,helplines_crisis,United Kingdom,0800 1026172
findahelpline.com,crisis,Helpline: Muslim Youth Helpline,helpline,Muslim Youth Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 2008. Website: https://www.myh.org.uk. Topics covered: mental health.,https://www.myh.org.uk,helplines_crisis,United Kingdom,0808 808 2008
findahelpline.com,crisis,Helpline: Lifeline,helpline,Lifeline is a mental health helpline in Australia. Phone: 13 11 14. Website: https://www.lifeline.org.au. Topics covered: mental health.,https://www.lifeline.org.au,helplines_crisis,Australia,13 11 14
findahelpline.com,crisis,Helpline: Beyond Blue,helpline,Beyond Blue is a mental health helpline in Australia. Phone: 1300 22 4636. Website: https://www.beyondblue.org.au/. Topics covered: mental health.,https://www.beyondblue.org.au/,helplines_crisis,Australia,1300 22 4636
findahelpline.com,crisis,Helpline: 1800RESPECT,helpline,1800RESPECT is a mental health helpline in Australia. Phone: 1800 737 732. Website: https://1800respect.org.au/. Topics covered: mental health.,https://1800respect.org.au/,helplines_crisis,Australia,1800 737 732
findahelpline.com,crisis,Helpline: Butterfly National Helpline,helpline,Butterfly National Helpline is a mental health helpline in Australia. Phone: 1800 33 4673. Website: https://butterfly.org.au/get-support/helpline/. Topics covered: mental health.,https://butterfly.org.au/get-support/helpline/,helplines_crisis,Australia,1800 33 4673
findahelpline.com,crisis,Helpline: QLife,helpline,QLife is a mental health helpline in Australia. Phone: 1800 184 527. Website: https://qlife.org.au/. Topics covered: mental health.,https://qlife.org.au/,helplines_crisis,Australia,1800 184 527
findahelpline.com,crisis,Helpline: MensLine Australia,helpline,MensLine Australia is a mental health helpline in Australia. Phone: 1300 78 99 78. Website: https://mensline.org.au/phone-and-online-counselling/. Topics covered: mental health.,https://mensline.org.au/phone-and-online-counselling/,helplines_crisis,Australia,1300 78 99 78
findahelpline.com,crisis,Helpline: 13YARN,helpline,13YARN is a mental health helpline in Australia. Phone: 13 92 76. Website: https://www.13yarn.org.au/about-us. Topics covered: mental health.,https://www.13yarn.org.au/about-us,helplines_crisis,Australia,13 92 76
findahelpline.com,crisis,Helpline: Kids Helpline,helpline,Kids Helpline is a mental health helpline in Australia. Phone: 1800 55 1800. Website: https://kidshelpline.com.au/get-help/phone-counselling/. Topics covered: mental health.,https://kidshelpline.com.au/get-help/phone-counselling/,helplines_crisis,Australia,1800 55 1800
findahelpline.com,crisis,Helpline: Suicide Call Back Service,helpline,Suicide Call Back Service is a mental health helpline in Australia. Phone: 1300 659 467. Website: https://www.suicidecallbackservice.org.au/phone-and-online-counselling/. Topics covered: mental health.,https://www.suicidecallbackservice.org.au/phone-and-online-counselling/,helplines_crisis,Australia,1300 659 467
findahelpline.com,crisis,Helpline: Gambling Help Online,helpline,Gambling Help Online is a mental health helpline in Australia. Phone: 1800 858 858. Website: https://www.gamblinghelponline.org.au/. Topics covered: mental health.,https://www.gamblinghelponline.org.au/,helplines_crisis,Australia,1800 858 858
findahelpline.com,crisis,Helpline: Counselling Online (Alcohol & Drug Counselling),helpline,Counselling Online (Alcohol & Drug Counselling) is a mental health helpline in Australia. Website: https://www.counsellingonline.org.au. Topics covered: mental health.,https://www.counsellingonline.org.au,helplines_crisis,Australia,
findahelpline.com,crisis,Helpline: National Dementia Helpline,helpline,National Dementia Helpline is a mental health helpline in Australia. Phone: 1800 100 500. Website: https://www.dementia.org.au/. Topics covered: mental health.,https://www.dementia.org.au/,helplines_crisis,Australia,1800 100 500
findahelpline.com,crisis,Helpline: 1800 FULL STOP,helpline,1800 FULL STOP is a mental health helpline in Australia. Phone: 1800 385 578. Website: https://fullstop.org.au/. Topics covered: mental health.,https://fullstop.org.au/,helplines_crisis,Australia,1800 385 578
findahelpline.com,crisis,Helpline: Thirrili - National Indigenous Postvention Service,helpline,Thirrili - National Indigenous Postvention Service is a mental health helpline in Australia. Phone: 1800 805 801. Website: http://thirrili.com.au. Topics covered: mental health.,http://thirrili.com.au,helplines_crisis,Australia,1800 805 801
findahelpline.com,crisis,Helpline: Scamwatch,helpline,Scamwatch is a mental health helpline in Australia. Website: https://www.scamwatch.gov.au/. Topics covered: mental health.,https://www.scamwatch.gov.au/,helplines_crisis,Australia,
findahelpline.com,crisis,Helpline: National Alcohol and Other Drug Hotline,helpline,National Alcohol and Other Drug Hotline is a mental health helpline in Australia. Phone: 1800 250 015. Website: https://www.health.gov.au/our-work/drug-help/how-to-find-help. Topics covered: mental health.,https://www.health.gov.au/our-work/drug-help/how-to-find-help,helplines_crisis,Australia,1800 250 015
findahelpline.com,crisis,"Helpline: Rainbow Sexual, Domestic and Family Violence Helpline",helpline,"Rainbow Sexual, Domestic and Family Violence Helpline is a mental health helpline in Australia. Phone: 1800 497 212. Website: https://fullstop.org.au/get-help/our-services/rainbowviolenceandabusesupport. Topics covered: mental health.",https://fullstop.org.au/get-help/our-services/rainbowviolenceandabusesupport,helplines_crisis,Australia,1800 497 212
findahelpline.com,crisis,Helpline: Nurse & Midwife Support,helpline,Nurse & Midwife Support is a mental health helpline in Australia. Phone: 1800667877. Website: https://www.nmsupport.org.au/. Topics covered: mental health.,https://www.nmsupport.org.au/,helplines_crisis,Australia,1800667877
findahelpline.com,crisis,Helpline: Open Arms - Veterans & Families Counselling,helpline,Open Arms - Veterans & Families Counselling is a mental health helpline in Australia. Phone: 1800 011 046. Website: https://www.openarms.gov.au/. Topics covered: mental health.,https://www.openarms.gov.au/,helplines_crisis,Australia,1800 011 046
findahelpline.com,crisis,Helpline: Family Drug Support Helpline,helpline,Family Drug Support Helpline is a mental health helpline in Australia. Phone: 1300 368 186. Website: https://www.fds.org.au/. Topics covered: mental health.,https://www.fds.org.au/,helplines_crisis,Australia,1300 368 186
findahelpline.com,crisis,Helpline: Listening Ear,helpline,Listening Ear is a mental health helpline in Australia. Phone: 02 9477 6777. Website: https://listeningear.org.au/. Topics covered: mental health.,https://listeningear.org.au/,helplines_crisis,Australia,02 9477 6777
findahelpline.com,crisis,Helpline: PANDA (Perinatal Anxiety and Depression Australia),helpline,PANDA (Perinatal Anxiety and Depression Australia) is a mental health helpline in Australia. Phone: 1300 726 306. Website: https://www.panda.org.au/. Topics covered: mental health.,https://www.panda.org.au/,helplines_crisis,Australia,1300 726 306
findahelpline.com,crisis,Helpline: SANE,helpline,SANE is a mental health helpline in Australia. Phone: 1800 187 263. Website: https://www.sane.org/. Topics covered: mental health.,https://www.sane.org/,helplines_crisis,Australia,1800 187 263
findahelpline.com,crisis,Helpline: StandBy Support After Suicide,helpline,StandBy Support After Suicide is a mental health helpline in Australia. Phone: 1 300 727 247. Website: https://standbysupport.com.au/. Topics covered: mental health.,https://standbysupport.com.au/,helplines_crisis,Australia,1 300 727 247
findahelpline.com,crisis,Helpline: ListenWell,helpline,ListenWell is a mental health helpline in Australia. Phone: 1300 111 500. Website: https://www.wellways.org/our-services/listenwell-warmline/. Topics covered: mental health.,https://www.wellways.org/our-services/listenwell-warmline/,helplines_crisis,Australia,1300 111 500
findahelpline.com,crisis,Helpline: Blue Knot Helpline and Redress Support Service,helpline,Blue Knot Helpline and Redress Support Service is a mental health helpline in Australia. Phone: 1300 657 380. Website: https://www.blueknot.org.au/. Topics covered: mental health.,https://www.blueknot.org.au/,helplines_crisis,Australia,1300 657 380
findahelpline.com,crisis,Helpline: Griefline,helpline,Griefline is a mental health helpline in Australia. Phone: 1300 845 745. Website: https://griefline.org.au/. Topics covered: mental health.,https://griefline.org.au/,helplines_crisis,Australia,1300 845 745
findahelpline.com,crisis,Helpline: eheadspace,helpline,eheadspace is a mental health helpline in Australia. Phone: 1800 650 890. Website: https://headspace.org.au/. Topics covered: mental health.,https://headspace.org.au/,helplines_crisis,Australia,1800 650 890
findahelpline.com,crisis,Helpline: Cancer Hub,helpline,Cancer Hub is a mental health helpline in Australia. Phone: 1800 945 215. Website: https://cancerhub.org.au/. Topics covered: mental health.,https://cancerhub.org.au/,helplines_crisis,Australia,1800 945 215
findahelpline.com,crisis,Helpline: 9-8-8: Suicide Crisis Helpline,helpline,9-8-8: Suicide Crisis Helpline is a mental health helpline in Canada. Phone: 988. Website: https://988.ca/. Topics covered: mental health.,https://988.ca/,helplines_crisis,Canada,988
findahelpline.com,crisis,Helpline: Canadian Resource Centre for Victims of Crime,helpline,Canadian Resource Centre for Victims of Crime is a mental health helpline in Canada. Phone: 1-877-232-2610. Website: https://crcvc.ca/. Topics covered: mental health.,https://crcvc.ca/,helplines_crisis,Canada,1-877-232-2610
