source,condition_tag,section,resource_type,content,url,collection
NIMH,bipolar,How can I help a loved one with bipolar disorder?,condition_info,"It can be difficult to know how to help a friend or family member with bipolar disorder. Here are some things you can do: Understand triggers and be alert to any major mood changes. Remind the person that getting better is possible with the right treatment. Offer practical help, such as driving your loved one to health care appointments or picking up prescriptions. If you or someone you know is in immediate distress or is thinking about hurting themselves, call or text the 988 Suicide and Crisis Lifeline at 988 or chat at 988lifeline.org . In life-threatening situations, call 911.",https://www.nimh.nih.gov/health/publications/bipolar-disorder,clinical_guidelines
NIMH,schizophrenia,What is schizophrenia?,condition_info,"Schizophrenia is a serious mental illness that affects how a person thinks, feels, and behaves. People with schizophrenia may appear to have lost touch with reality, which can be distressing for them and their family and friends. The symptoms of schizophrenia can make it difficult to participate in usual, everyday activities, but effective treatments are available. Treatment can help people remain in school, maintain employment, achieve independence, and enjoy personal relationships.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,What are the signs and symptoms of schizophrenia?,condition_info,"It’s important to recognize the symptoms of schizophrenia and seek help as early as possible. People with schizophrenia are usually diagnosed between the ages of 16 and 30, after the first episode of psychosis. Starting treatment as soon as possible following the first episode of psychosis is an important step toward recovery. However, research shows that gradual changes in thinking, mood, and social functioning often appear before the first episode of psychosis. Schizophrenia is rare in younger children. Schizophrenia symptoms can differ from person to person, but they generally fall into three main categories: psychotic, negative, and cognitive.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Psychotic symptoms,condition_info,"Psychotic symptoms include changes in the way a person thinks, acts, and experiences the world. A person experiencing psychotic symptoms often has disrupted thoughts and perceptions, and they may have difficulty recognizing what is real and what is not. For some people, these symptoms come and go. For others, the symptoms become stable over time. Psychotic symptoms include hallucinations, delusions, and thought disorder. Hallucinations are when a person sees, hears, smells, tastes, or feels things that are not there. Hearing voices is common among people with schizophrenia. People who hear voices may hear them for a long time before family or friends notice a problem. Delusions are when a person has strong beliefs that are not objectively true and may seem irrational to others. For example, individuals experiencing delusions may believe that people on the radio and television are sending special messages that require a certain response, or they may believe that they are in danger or that others are trying to hurt them. Thought disorder is when a person has ways of thinking that are unusual or illogical. People with thought disorder may have trouble organizing their thoughts and speech. They may stop talking in the middle of a thought, jump from topic to topic, or make up words that have no meaning.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Negative symptoms,condition_info,"Negative symptoms include loss of motivation, loss of interest or enjoyment in daily activities, withdrawal from social life, difficulty showing emotions, and difficulty functioning normally. Negative symptoms include: Having trouble planning and sticking with routine activities, such as grocery shopping Having trouble anticipating and being motivated by pleasure in everyday life Talking in a dull voice and showing limited facial expression Avoiding social interaction or interacting in socially awkward ways Having very low energy and spending a lot of time in passive activities. In extreme cases, a person might stop moving or talking for periods of time, which is a rare condition called catatonia. These negative symptoms are sometimes mistaken for symptoms of depression or other mental illnesses.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Cognitive symptoms,condition_info,"Cognitive symptoms include problems with attention, concentration, and memory. These symptoms can make it hard to follow a conversation, learn new things, or remember appointments. A person’s level of cognitive functioning is one of the best predictors of their day-to-day functioning. Health care providers use specific tests to evaluate cognitive functioning. Cognitive symptoms include: Having trouble using information immediately after learning it",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Risk of violence,condition_info,"Most people with schizophrenia are not violent. Overall, people with schizophrenia are more likely than those without the illness to be harmed by others. For people with schizophrenia, the risk of self-harm and violence to others is most significant when the illness is untreated or co-occurs with alcohol or substance misuse. It is important to help people who are showing symptoms get treatment as quickly as possible.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Schizophrenia vs. dissociative identity disorder,condition_info,"Although some of the symptoms may seem similar on the surface, schizophrenia is not dissociative identity disorder (which used to be called multiple personality disorder or split personality). People with dissociative identity disorder have two or more independent identities with distinct behaviors and memories.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Genes,condition_info,"Schizophrenia sometimes runs in families. However, just because one family member has schizophrenia, it does not mean that other members of the family also will have it. Studies suggest that many different genes may increase a person’s chances of developing schizophrenia and that no single gene causes the disorder by itself.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Environment,condition_info,"Research suggests that a combination of genetic factors and aspects of a person’s environment and life experiences may play a role in the development of schizophrenia. These environmental factors may include poverty, stressful or dangerous surroundings, and exposure to viruses or nutritional problems before birth.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Brain structure and function,condition_info,Research shows that people with schizophrenia may be more likely to have subtle differences in the size of certain brain areas and in connections between brain areas. Some of these brain differences may develop before birth. Researchers are working to better understand how brain structure and function may relate to schizophrenia.,https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Antipsychotic medication,condition_info,"Antipsychotic medication can help make psychotic symptoms less intense and less frequent. This type of medication is usually taken every day in a pill or liquid form. Some forms may be given as an injection once or twice a month. Learn more about antipsychotic medication. If a person’s symptoms do not improve with usual antipsychotic medication, they may be prescribed clozapine. People who take clozapine must have regular blood tests to check for a potentially dangerous side effect that occurs in 1% to 2% of patients. People respond to antipsychotic medication in different ways. It is important to report any side effects to a health care provider. Many people taking antipsychotic medication experience side effects such as weight gain, dry mouth, restlessness, and drowsiness when they start taking these medications. Some side effects may go away over time, while others may last. Do not stop taking a medication without first talking to a health care provider. They can work with you to monitor your health and adjust your treatment plan safely and effectively. Some people may need to try several medications before finding the one that works best. Read the most up-to-date information on medications, side effects, and warnings on the U.S. Food and Drug Administration (FDA) website .",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Psychosocial treatments,condition_info,"Psychosocial treatments help people find solutions to everyday challenges and manage symptoms while attending school, working, and forming relationships. These treatments are often used together with antipsychotic medication. People who participate in regular psychosocial treatment are less likely to have symptoms reoccur or to be hospitalized. Examples of this kind of treatment include cognitive behavioral therapy, behavioral skills training, supported employment, and cognitive remediation interventions.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Family education and support,condition_info,"Educational programs can help family and friends learn about symptoms of schizophrenia, treatment options, and strategies for helping loved ones with the illness. These programs can help friends and family manage their own distress, boost their coping skills, and strengthen their ability to provide support.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Coordinated specialty care,condition_info,"Coordinated specialty care (CSC) programs are recovery-focused programs for people with first episode psychosis, an early stage of schizophrenia. Health professionals and specialists work together as a team to provide CSC, which includes psychotherapy, medication, case management, employment and education services, and family education and support. The treatment team works collaboratively with the individual to make treatment decisions, involving family members as much as possible. Compared with typical care, CSC is more effective in reducing symptoms, improving quality of life, and increasing involvement in work or school.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,Assertive community treatment,condition_info,Assertive community treatment is designed to help individuals with schizophrenia who are likely to experience multiple hospitalizations or homelessness. This type of treatment is usually delivered by a team of health care providers who work together to provide care to patients in the community.,https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,How can I find help?,condition_info,"If you have concerns about your mental health, talk to a primary care provider. They can refer you to a qualified mental health professional, such as a psychologist, psychiatrist, or clinical social worker, who can help you figure out the next steps. Find tips for talking with a health care provider about your mental health. You can learn more about getting help on the NIMH website. You can also learn about finding support and locating mental health services in your area on the Substance Abuse and Mental Health Services Administration (SAMHSA) website. If you or someone you know is struggling or having thoughts of suicide, call or text the 988 Suicide and Crisis Lifeline at 988 or chat at 988lifeline.org . In life-threatening situations, call 911.",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,schizophrenia,How can I help a friend or relative with schizophrenia?,condition_info,"It can be difficult to know how to help someone who is experiencing psychosis. Here are some things you can do: Help them get treatment and encourage them to stay in treatment. Remember that their beliefs or hallucinations seem very real to them. Be respectful, supportive, and kind without tolerating dangerous or inappropriate behavior. Look for support groups and family education programs, such as those offered by the National Alliance on Mental Illness .",https://www.nimh.nih.gov/health/publications/schizophrenia,clinical_guidelines
NIMH,eating_disorder,What are eating disorders?,condition_info,"Eating disorders are serious illnesses marked by severe disturbances to one’s eating behaviors. Although many people may be concerned about their health, weight, or appearance from time to time, some people become fixated or obsessed with weight loss, body weight or shape, and controlling their food intake. These may be signs of an eating disorder. Eating disorders are not a choice. These disorders can adversely affect a person’s physical and mental health, and in some cases, they can be life-threatening. With treatment, however, people can recover from eating disorders.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,Who is at risk for eating disorders?,condition_info,"Eating disorders can affect people of all ages, racial and ethnic backgrounds, body weights, and sexes. Even people who appear healthy can have eating disorders and be extremely ill. People with eating disorders can be underweight, average weight, or overweight. The exact cause of eating disorders is not fully understood. Research suggests a combination of genetic, biological, behavioral, psychological, and social factors can raise a person’s risk.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What are the common types of eating disorders?,condition_info,"Anorexia nervosa: People with anorexia nervosa severely avoid or restrict food intake due to a distorted self-image or an intense fear of gaining weight. Even when dangerously underweight, they may see themselves as overweight. Some people with anorexia nervosa may also have binge eating and purging episodes. Binge-eating disorder: People with binge-eating disorder regularly lose control of their eating and eat unusually large amounts of food. People with binge-eating disorder are often overweight or obese. Bulimia nervosa: People with bulimia nervosa regularly binge eat and then engage in unhealthy behaviors to prevent weight gain, such as forced vomiting or the use of laxatives. People with bulimia nervosa may maintain an average weight or be overweight. Avoidant restrictive food intake disorder (ARFID): People with ARFID limit the amount and variety of food they eat due to their anxiety or fear of the consequences of eating (such as choking or vomiting) or dislike of a food’s characteristics (such as its appearance or texture). People with ARFID are frequently underweight. People exhibiting any combination of these symptoms may have an eating disorder and should talk to a health care provider.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What are the signs and symptoms of anorexia nervosa?,condition_info,"Over time, anorexia nervosa can lead to numerous serious health consequences, including: A relentless pursuit of thinness and unwillingness to maintain a healthy weight Denial of the seriousness of low body weight Damage to the structure and function of the heart Anorexia nervosa can be fatal. It has an extremely high death rate compared with other mental disorders. People with anorexia nervosa are at risk of dying from medical complications associated with starvation. Suicide is a leading cause of death for people diagnosed with anorexia nervosa. If you or someone you know is struggling or having thoughts of suicide, call or text the 988 Suicide and Crisis Lifeline at 988 or chat at 988lifeline.org . In life-threatening situations, call 911.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What are the signs and symptoms of binge-eating disorder?,condition_info,"Over time, binge eating can lead to serious health consequences, including: Eating unusually large amounts of food in a short amount of time, for example, within two hours Eating alone or in secret to avoid embarrassment Gastrointestinal symptoms (such as acid reflux, bloating, and diarrhea)",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What are the signs and symptoms of bulimia nervosa?,condition_info,"The signs and symptoms of bulimia nervosa include the same signs and symptoms as binge eating. They also include the following, which aim to get rid of food after binge eating: Over time, bulimia nervosa can lead to serious health consequences, including: Swollen salivary glands in the neck and jaw area Worn tooth enamel and increasingly sensitive and decaying teeth",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What are the signs and symptoms of avoidant restrictive food intake disorder?,condition_info,"Over time, ARFID can lead to serious health consequences, including: Severe restriction of types or amount of food eaten Upset stomach, abdominal pain, or other gastrointestinal issues with no other known cause Limited range of preferred foods that becomes even more limited (“picky eating” that gets progressively worse) Functional impairments associated with academic performance, work, and relationships",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,What mental illnesses can co-occur with eating disorders?,condition_info,"People with eating disorders are at risk for co-occurring mental illnesses, which most often include depression, anxiety, and substance use disorders. People with eating disorders are also at a higher risk for suicide. It’s critical to treat any co-occurring conditions as part of the treatment plan.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,How are eating disorders treated?,condition_info,"Eating disorders can be treated successfully. Early detection and treatment are important for recovery. Treatment plans for eating disorders include: Individual, group, or family psychotherapy to identify and change troubling emotions, thoughts, and behaviors about food. Learn more about psychotherapy. Medical care and monitoring to treat the health consequences of an eating disorder and monitor overall well-being. Nutritional counseling to help people eat well and reach and maintain a healthy weight. Medication to treat the symptoms of some eating disorders, including bulimia nervosa and binge-eating disorder, and to reduce symptoms of co-occurring anxiety or depression. There are currently no medications approved by the U.S. Food and Drug Administration (FDA) to treat the symptoms of anorexia nervosa or ARFID. Some people with a severe eating disorder may need to be in a hospital or residential treatment program. A person’s family can play a crucial role in treatment. They can encourage a family member with eating or body image issues to seek help and can provide support during treatment. Research suggests that family-based treatment can improve eating disorder treatment outcomes, particularly for adolescents.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,eating_disorder,How can I find help?,condition_info,"If you have concerns about your eating behavior or mental health, talk to a primary care provider. They can refer you to a qualified mental health professional, such as a psychologist, psychiatrist, or clinical social worker, who can help you figure out the next steps. Find tips for talking with a health care provider about your mental health. You can learn more about getting help on the NIMH website. You can also learn about finding support and locating mental health services in your area on the Substance Abuse and Mental Health Services Administration (SAMHSA) website.",https://www.nimh.nih.gov/health/publications/eating-disorders,clinical_guidelines
NIMH,adhd,What is ADHD?,condition_info,"Attention-deficit/hyperactivity disorder (ADHD) is a developmental disorder marked by persistent symptoms of inattention, hyperactivity, and impulsivity. Some people mostly have symptoms of inattention. Others mostly have symptoms of hyperactivity and impulsivity. Some people have both types of symptoms. Symptoms begin in childhood and can interfere with daily life, including social relationships and school or work performance. ADHD is well-known among children and teens, but many adults also have the disorder. Effective treatments are available to manage symptoms.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,What are the symptoms of ADHD?,condition_info,"People with ADHD may experience an ongoing pattern of: Hyperactivity: Showing too much energy or moving and talking too much Impulsivity: Acting without thinking or having difficulty with self-control Signs of inattention can include frequent difficulty with: Paying attention to details, leading to careless mistakes at school, work, or during other activities Concentrating on tasks or activities, for instance, while having conversations, taking tests, completing assignments, or reading papers Following instructions or finishing tasks at school, work, or home Organizing tasks and activities, managing time, and meeting deadlines Completing tasks that require sustained attention, such as homework, large projects, and complicated forms Losing things, such as backpacks, books, keys, wallets, and phones Getting easily distracted by unrelated thoughts or stimuli Forgetting about daily activities, such as chores, errands, and events, or other important things, like assignments, appointments, and phone calls Signs of hyperactivity and impulsivity can include often: Fidgeting, tapping hands or feet, or squirming while seated Moving around when expected to remain seated, such as in the classroom or office, or feeling restless in these situations Running, climbing, or moving around at times when it is not appropriate Being constantly “on the go” and acting as if driven by a motor Being unable to quietly play or take part in hobbies and activities Answering questions before they are fully asked or finishing other people’s sentences Struggling to wait or be patient, such as when playing a game or waiting in line Interrupting or intruding on others, for example, in conversations, games, or meetings",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,What causes ADHD?,condition_info,"Researchers are not sure what causes ADHD, although many studies suggest that genes play a large role. Like many other disorders, ADHD probably results from a combination of factors. In addition to genetics, researchers are looking at differences in brain development and neurobiology among people with ADHD compared to those without the disorder. They are also studying environmental factors that might increase the risk of developing ADHD, including brain injuries, nutrition, and social environments.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,How is ADHD diagnosed?,condition_info,"Based on their specific symptoms, a person can be diagnosed with one of three types of ADHD: Inattentive: Mostly symptoms of inattention but not hyperactivity or impulsivity Hyperactive-impulsive: Mostly symptoms of hyperactivity and impulsivity but not inattention Combined: Symptoms of both inattention and hyperactivity and impulsivity ADHD symptoms must begin in childhood (before age 12). Symptoms often continue into the teen years and adulthood. The criterion for a diagnosis differs slightly based on age. Children up to 16 years must show at least six symptoms of inattention, hyperactivity and impulsivity, or both. Adults and youth over 16 years must show at least five symptoms of inattention, hyperactivity and impulsivity, or both. To be diagnosed with ADHD, a person’s symptoms must also: Be present in two or more settings (for example, at home, at work, in school, or with friends) Interfere with or impair social, school, or work functioning Stress, sleep disorders, anxiety, depression, and other physical conditions or illnesses can cause similar symptoms to those of ADHD. A health care provider needs to do a thorough evaluation to determine the cause of symptoms, make a diagnosis, and identify effective treatments. Primary care providers sometimes diagnose and treat ADHD, or they may refer the person to a mental health professional. During an evaluation, a provider usually: Examines the person’s mental health and medical history, including their mood and past or current health conditions. Looks at the person’s current or, if an adult, childhood behavior and school experiences. To obtain this information, the provider may ask for permission to talk with family, friends, partners, teachers, and others who know the person well and have seen them in different settings to learn about behaviors and experiences at home, school, or elsewhere. Uses standardized behavior rating scales or ADHD symptom checklists to determine whether the person meets the criteria for a diagnosis of ADHD. Administers psychological tests that look at cognitive skills, such as working memory, executive functioning (abilities such as planning and decision-making), visual and spatial abilities, or reasoning. Such tests can help identify psychological or cognitive (thinking-related) strengths and challenges and identify or rule out possible learning disabilities.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Does ADHD look the same in everyone?,condition_info,"Anyone can have ADHD. However, boys and men tend to display more hyperactive and impulsive symptoms, while girls and women are more likely to be diagnosed with inattentive ADHD. ADHD can also be diagnosed at any age, although symptoms must have begun in childhood (before age 12). Adults with ADHD often have a history of problems with school, work, and relationships. ADHD symptoms may change as a person gets older. Children show hyperactivity and impulsivity as the most common symptoms. As academic and social demands increase, symptoms of inattention often become more prominent and begin to interfere with academic performance and peer relationships. Adolescents usually show less hyperactivity and may appear as restless or fidgeting. Symptoms of inattention and impulsivity typically continue and may cause academic, organizational, or relationship challenges. Teens with ADHD are more likely to engage in impulsive, risky behaviors, such as substance use and unsafe sexual activity. Adults, including older adults, can show inattention, restlessness, and impulsivity, although, in some people, those symptoms become less severe and less impairing. They may also be irritable, have a low tolerance for frustration and stress, or experience frequent or intense mood changes. Some adults may not have been diagnosed with ADHD when younger because their teachers or family did not recognize the disorder, they had a mild form of the disorder, or they managed well until experiencing the demands of adulthood. But it is never too late to seek a diagnosis and treatment for ADHD and other mental health conditions that may co-occur with it. Effective treatment can make day-to-day life easier for people with ADHD and their families.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,How is ADHD treated?,condition_info,"Although there is no cure for ADHD, current treatments may help reduce symptoms and improve functioning. Common treatments for ADHD are medication, psychotherapy, and other behavioral interventions. For children, treatment often includes parent education and school-based programs. Researchers are studying new treatments for people with ADHD, such as cognitive training and neurofeedback. These options are usually explored only after medication and psychotherapy have already been tried. For many people, treatment involves a combination of elements.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Medication,condition_info,"Stimulants are the most common type of medication used to treat ADHD, and research shows them to be highly effective. They work by increasing levels of brain chemicals involved in thinking and attention. Like all medications, stimulants can have side effects and must be prescribed and monitored by a health care provider. Tell the provider about other medications you or your child are taking. Medications for common health problems, such as diabetes, anxiety, and depression, can interact with stimulants, in which case, a provider can suggest other medication options. Health care providers sometimes prescribe nonstimulant medications like antidepressants to treat ADHD. However, the U.S. Food and Drug Administration (FDA) has not approved these medications specifically for ADHD. Sometimes, a person must try several different medications or dosages before finding the one that works for them. Learn more about stimulants and other mental health medications. You can learn more about specific medications, including the latest approvals, side effects, warnings, and patient information, on the FDA website .",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Psychotherapy and behavioral interventions,condition_info,"Psychological interventions for ADHD can take many forms and be combined with medication and other elements for parents, families, and teachers. Adding therapy to an ADHD treatment plan can help some people better cope with daily challenges, gain confidence, or manage impulsive and risky behaviors. Therapy is especially helpful if ADHD co-occurs with other mental disorders, such as anxiety, depression, conduct problems, or substance use disorders. Learn about other mental disorders. Several psychosocial interventions have been shown to help manage symptoms and improve functioning. Behavioral therapy helps a person change their behavior. It might involve practical assistance, such as organizing tasks or completing schoolwork, learning social skills, or monitoring one’s behavior. Cognitive behavioral therapy helps a person become aware of attention and concentration challenges and work on skills to improve focus and organization and complete daily tasks (for instance, by breaking large tasks into smaller, more manageable steps). Family and marital therapy helps family members learn to handle disruptive behaviors, encourage behavior changes, and improve interactions with children and partners. Some people find it helpful to get support from a professional life coach or ADHD coach who can teach them skills to improve daily functioning.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Parent education and support,condition_info,"Therapy for children and teens requires parents to play an active role. Treatment sessions with the child alone are more likely to be effective for treating symptoms of anxiety or depression that may co-occur with ADHD than for managing core symptoms of the disorder. Mental health professionals can educate parents about the disorder and how it affects a family. They also can help parents develop new skills, attitudes, and ways of relating to their child. Examples include parenting skills training, stress management techniques for parents, and support groups that help parents and families connect with others who have similar concerns.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,School-based programs,condition_info,"Many children and teens with ADHD benefit from school-based behavioral interventions and academic accommodations. Interventions include behavior management plans or classroom-taught organizational and study skills. Accommodations include preferential seating in the classroom, reduced classwork, and extended time on tests and exams. Schools may provide accommodations through what is called a 504 Plan or, for children who qualify for special education services, an Individualized Education Plan (IEP). Learn more about special education services and the Individuals with Disabilities Education Act .",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Cognitive training,condition_info,"Cognitive training approaches involve repeatedly using a program or activity over several weeks to improve specific functions, such as memory or attention. Exercises are tailored to the person’s ongoing performance. Cognitive training is shown to modestly improve the tasks being practiced. For instance, research shows the training can help memory, attention, inhibition, planning, and cognitive flexibility in people with ADHD. However, these improvements don’t usually translate to changes in core ADHD symptoms of impulsivity and hyperactivity.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Neurofeedback,condition_info,"Neurofeedback is a noninvasive technique in which an electronic device monitors and records a person’s brain activity, providing them with immediate feedback to support self-regulation. The device measures brain activity through such means as EEG or fMRI scans and feeds the information back to the person, usually in the form of a computer screen or visual cue. Through this feedback, people learn to self-regulate their brain activity to directly alter the associated behavior. The assumption is that, with repeated, real-time information, people can change their internal brain activity, with observable effects on behavior and cognition. For people with ADHD, neurofeedback is used to train and improve specific cognitive functions. Although it is shown to help reduce some ADHD symptoms, the effects of neurofeedback remain lower than those seen from medication and psychotherapy. Additional research is needed to refine the treatment and determine for whom it works and under what conditions.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,Complementary health approaches,condition_info,"Some people may explore complementary health approaches to manage symptoms of ADHD. These can include natural products, vitamins and supplements, diet changes, and acupuncture. Others find it helpful to make lifestyle changes, like adding more physical exercise to their daily schedule. Unlike psychotherapy and medication that are scientifically shown to improve ADHD symptoms, complementary health approaches generally have not been found to treat ADHD effectively and do not qualify as evidence-supported interventions. Find more information from the National Center for Complementary and Integrative Health .",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,How can I find help?,condition_info,"If you’re unsure of where to get help, a health care provider is a good place to start. They can refer you to a qualified mental health professional, such as a psychologist, psychiatrist, or clinical social worker, who can help figure out the next steps. Find tips for talking with a health care provider about your or your child’s mental health. The Centers for Disease Control and Prevention (CDC) has information about ADHD symptoms, diagnosis, and treatment, as well as additional resources for families and providers. You can learn more about getting help on the NIMH website. You can also learn about finding support and locating mental health services in your area on the Substance Abuse and Mental Health Services Administration (SAMHSA) website.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,How can I help myself?,condition_info,"Medication and therapy are the most effective treatments for ADHD. Other strategies may also help manage symptoms. Get regular exercise, especially when feeling hyperactive or restless. Get plenty of sleep. Try to turn off screens at least 1 hour before bedtime and get between 7–9 hours of sleep every night. Work on time management and organization. Prioritize time-sensitive tasks and write down assignments, messages, appointments, reminders, and important thoughts. Take short breaks during tasks that require sustained attention to help maintain focus and prevent burnout. Break large tasks into smaller, more manageable steps. Connect with people and maintain relationships. Schedule activities with friends, particularly supportive people who understand your challenges with ADHD. Take medications as directed. Avoid alcohol, tobacco, and drugs not prescribed for you.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
NIMH,adhd,How can I help my child?,condition_info,"Be patient, flexible, and understanding. ADHD can be frustrating both for people who have it and the people in their lives. ADHD may make it hard for your child to perform certain tasks or behaviors. Some children may need to use different strategies to help them succeed. Use clear, simple, direct language to explain rules and expectations. Reward behaviors that meet these expectations with positive reinforcement. Provide consistent praise or rewards for acting in a desired way. Offer practical help, such as on tasks like cleaning and organizing, or simply be present and engaged while your child works, which can give them a sense of accountability and motivation and help them stay focused and on track. Provide opportunities to explore different activities and interests. Help your child discover their unique talents and build confidence in their abilities.",https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,clinical_guidelines
